H81KwoakEVAF7PaUDECJcHS3QGhWecsr1M, "qty" , 0.00000000,
H9ejNcKQivKj7Dmv2GkqfSmyrChW3P5hFe, "qty" , 0.00000000,
HF9XJEFvomumiFXGjxJzxxssDxX9sGpPP7, "qty" , 0.00000000,
H9AjRFMZyoTFXRiE2U5nc6m7apsiYad7iY, "qty" , 0.00000000,
HJpRa62WhdcuZbxERendfzJKGSx9umXEQ6, "qty" , 14067.05426000,
HQbd1Kj1ynt57QYqU8wUzuBxh3Yarz3J4V, "qty" , 75.92215943,
H6jeFLcNCEzLighhT5XpHSeGrwqhxs49h3, "qty" , 2210.06664000,
HTcK3t9SV3RuYtiZ68MRMV8HfLUPkY6TVC, "qty" , 0.00000000,
HBSFpgTEgWLCAgmHZBxJV3E4vnjVxaY4aH, "qty" , 0.00000000,
HBt5ZrCS1wKDG2J6JgGeT6Ug28tPiGczZ6, "qty" , 2362.80000000,
H7y34rvpmcep1YNSKUAZ3geXhi27Qs1ypX, "qty" , 0.00000000,
HD9JbidiJRTMNxbkDJp52zEzB9kRJbSoFd, "qty" , 0.00000000,
HAG8qnXSJAuBDwc362xn8UDe2nsA5gvAMf, "qty" , 0.00000000,
HULmp34ZCgJCwgTAuBEYmyMtPG4qM1p7Ct, "qty" , 4400.00000000,
HHua9hVd57x7WihTm8gHg2VyDYXpdawAxN, "qty" , 0.00000000,
HReTCmmFjv5brn6o2bQ16diqQ8WZSjFZby, "qty" , 0.00000000,
HCbWRZ8qb4iinM46CY7HVaHd6XBFGDrKXr, "qty" , 0.00000000,
HJzqf3TiVZcFAVL5QsTQFFjMdNxgMTA19z, "qty" , 82.00000000,
HE6PNR1TRSRVN6YuFWy1vs195LZmsCbceB, "qty" , 0.00000000,
HCSXng8Lxh861RgLiVXU8zxBrVs3dQZhhE, "qty" , 2265.88000000,
HMEhE5AVZRgDhNjHe6n6modXs52KuNFgLp, "qty" , 44000.99000000,
HS1TEXcb52NmVgXtoFYj2hDUiB1B77f6q4, "qty" , 0.00000000,
HCBuZjUiQP9doTAusYMFYG5JmrNzJ1TJFj, "qty" , 0.00000000,
HP2HzuFQbcX3YLHDvfxPurrX6Wv7e8qNR5, "qty" , 6060.77230000,
HRHgqzdSS54H7jW9VFZrJMh9z4TWW4Nu3X, "qty" , 0.00000000,
H9cEbYnDNLrzKeK1vBGfEcp9P91f66GMsd, "qty" , 0.00000000,
HLoEBgNQFx6GNVrTJL6YPhNbhXMUEb6S7X, "qty" , 0.00000000,
HKko43G6zst9AJLJu9Tr5ywi28f6HxvE2V, "qty" , 2235.75440000,
HKsAhqBASE4ANoEedzaK3LkfivJtAMBn9f, "qty" , 11454.73222000,
HLvE3QqH53Zz7tj3wXX8XUTvu3ejKgBUqt, "qty" , 0.00000000,
HNmgeJfvxz8iUyEMeDdHzWbi4Kz5c221qJ, "qty" , 3021.46020000,
H7D5ayDdJ4ccHjpSAjQJqSjxaDbFMPkAWx, "qty" , 3058.00000000,
HQb2ir3h2qL77hzfsA8yAMtEwKm6nj37NT, "qty" , 4400.00000000,
HDpHYqSEWEQm6h8Y5ehCxYZYV5FeDDnwLN, "qty" , 3080.00000000,
HNM33muyU5xiFxMPaqTztw5QnWiB5YEkmf, "qty" , 3291.54760000,
HCnQB2qwTgu79gDp8Zu6cxfzXWhSxH6DEB, "qty" , 0.00000000,
H8WBwAYvy4JSojGhDU4MRSRnQ8SoHCKcfG, "qty" , 0.00000000,
HMx8GBSYxFP63ZunjBAwjWJ2rxqi9JBiSk, "qty" , 2200.10000000,
HH97szXnomzA2o5E53e8qtUTkCfs9mb29n, "qty" , 22242.04573673,
HHXYsxTf2Xd5x6GK571L7vmdzEtmP5jUcD, "qty" , 0.00000000,
HFLrspUoq6vGKKmKe2KVtCeTSdhLUx5xbz, "qty" , 0.00000000,
HFhTmJzwqZxmTW4C4TNZ6QtXSrpEc8aBgv, "qty" , 6600.00000000,
HUsfwT2d9mUoLuze6LtDqt2Zs31bFsiJ2D, "qty" , 2367.79598000,
HUugtvPfRRY3dPXUFcoumzU21z1xQWeTGr, "qty" , 13200.00000000,
HS2CQoatccNN7gkQGKv27kGaUAzEY2dsc3, "qty" , 0.00000000,
HDiwNVfCWfkE5GRMVR6y9ww3Mp9xqAFued, "qty" , 0.00000000,
HDBHGctBmpRnQHeyRiDy6DLpcssHP24oDo, "qty" , 0.00000000,
HTNNyYEiWefdAox9KjMPaisyMtqsjYNjKx, "qty" , 0.00000000,
HF63gQDFm2rwfQSxMfdvLSjyKsBcYMMv8y, "qty" , 0.00000000,
HT5c52i58eBkosnr97G7x5a7QPw6NduyYc, "qty" , 22000.00000000,
HSCfMqxnSwWcDPZu54UWRiVN3oQthNiC3L, "qty" , 0.00000000,
H9yCMMyyNq4s2B8xQxsydPcr6Mv5iDTz7r, "qty" , 0.00000000,
HBC7MVbhAFkXE8XKRhGwKEUxTE1KroPPAZ, "qty" , 0.00000000,
HUji2H37Fd6TpEuar7HyqcveJEiPamo1Re, "qty" , 0.00000000,
H6ffRLJxDwAQfuyvPHZ99BV5oaESPF1T4V, "qty" , 0.00000000,
HChaHcN3XQPMTzSmYpjD9G335Tk5ZwxPH2, "qty" , 2249.99000000,
HPyphAyFeP3pBDJzdDfzhD1Z2kFsUmzkiu, "qty" , 0.00000000,
H9GCTkKp9BGxXemRmwMc3ekZwGPzPBvyE5, "qty" , 3458.44906000,
H8bB3UnfijpcSE5hPU1ZjWwtpSh9wVBB5B, "qty" , 0.00000000,
HE6XdYP6j2BH5kjqFfM4ixDeHS5CRB5ryK, "qty" , 132.63559459,
HKjXLc9oi8FG85ooaoUAPc5ZyjkKNJZQNS, "qty" , 4400.00000000,
H75k1yW8L3ymCEB2zYuYUHMoFgtumdoque, "qty" , 5747.81853320,
HTT8gqkZxgEJDsYSdp8ifpRQMaW8Kp3UsA, "qty" , 11000.00000000,
HG5esWRdTiaNTKerwTCqXviajZBUpcwMoA, "qty" , 9076.84800000,
HGV6kpKcCQEFcpivsU7NFfP4kNRcNGXPDb, "qty" , 2249.28000000,
HPqTrcf6T7tRisFHXJ1R84ojnprBh2oixd, "qty" , 2250.00000000,
HTr4rVRb7XgLEq8S1sbQAMMGEtf4z4VjPt, "qty" , 0.00000000,
HU4nqDcCN5QWKePEP1XTk81hijRvnkC4fq, "qty" , 22000.00000000,
HF47NSPC4mBJEe7Mhdw1BzVHeiuceik4MY, "qty" , 13178.00000000,
HGPtYMzaZgFweLBTCh19TdhzHUzUaTnarh, "qty" , 4397.80000000,
HQPD2vM4aU482e8KzJaLZDGzVQ2uJ3SiV6, "qty" , 2200.00000000,
HKLhjxEnhhhfk538VHcn1yNpcpvj6MKZZL, "qty" , 0.00000000,
HGJawwRtLBSsgHeozQ7h1nEfdkNffHGFPo, "qty" , 0.00000000,
HA4j5ERMGD2d4FXepLDA5vtn5V2hha3B8A, "qty" , 3981.99000000,
HSbAYD5BuQfoBAchdMAeCherxzSMjYaTsG, "qty" , 0.00000000,
HMTC5usHFux98fBNgAyDyg3Mf2j23y9KLh, "qty" , 0.00000000,
HVYNvxbV7df12prsqfDGrMTmdh7rgTxhBq, "qty" , 2288.99000000,
HC3fBQHQMfsRJeQkfshSNfhHisefuPBDcG, "qty" , 2200.00000000,
HHpFBp4Cf7XPYjCNkjFWZmhs3M2hP7e7CK, "qty" , 0.00000000,
HBLWF1pVhUeR39ssgGd2DjAf7hpXdjbQL9, "qty" , 4190.47772000,
HVF4Cx7ByjAU5EXbBPpZqJdcxotMy6mBop, "qty" , 15128.50284000,
HVRZBcAGfkRDaTVoLZGU4m8kDqPQXQvX3z, "qty" , 4400.00000000,
HAfuZwF799h5RxLHTELzeYFrDYebQzuV3n, "qty" , 39007.87828110,
HRxXCeuGCjw86p6xt5A3wBpAoc6HpjgE9A, "qty" , 2618.00000000,
HTHHjMu5tUs2hg5mPWonvc5JvhjvQwaTsA, "qty" , 6643.88000000,
HHz2SxDNcsAB7zw55fknGSm9ZVuLFuE56x, "qty" , 0.00000000,
HUAXQhLUGpPYaFkBzCipEu5FWrsxqN4iGs, "qty" , 2200.00000000,
HSnLceVg4S3N1AdXRzruqLhmX9Wamjjpwo, "qty" , 5500.00000000,
HFizumEfMDStaTV9hPQ5eFGUvuqfj6X7zh, "qty" , 4400.00000000,
HMTXJezHncgBkoCKEcTrxe2SbUaWLwnFMA, "qty" , 0.00000000,
HRpCm51FW7GJVxSTRqSFHRjVinW9XzideM, "qty" , 9233.66730000,
H9oqNLU6P1NtkDmk1WUhLK6XKcNWo4A5Ua, "qty" , 0.00000000,
HSqyXGzvYJr9tsCQuePhEYWio4baQZRiNg, "qty" , 0.00000000,
HShp4scTSxmLDhtr6o1ETBTpqz1LMfNG27, "qty" , 0.00000000,
HDuGtnXgnRuzdeBPNTQtwCWQKabnafijiu, "qty" , 11000.00000000,
HQYPLtsi4t4279WBHM2FgwkT4BXVRtoUcR, "qty" , 1.00000000,
HDXrY5b6sy7YZ2vvERk3wAr4Mm3p6hznTv, "qty" , 0.00000000,
HGmeFGtdcEdrqCuLGeVkkDtG9dDK3vqJTA, "qty" , 7981.82506000,
HKrUpnte4hbW3fUDsQyT6tDarCjRuy4K57, "qty" , 13200.00000000,
HSwhgmzLhooymkDMcrPk3CTWBSVHmPSrCV, "qty" , 50967.41792000,
HNNNRbCU2HZV47EMd4HQF5x9itn6LYH4LS, "qty" , 2670.05706000,
HD6GVS6mJR9gf2Aw18eCygnRDpMx5fuM7a, "qty" , 0.00000000,
H8jhE1smmL1zNLcCEEaKWjeQ5oKu8JdX4F, "qty" , 2249.09410000,
HBXs4VqrRgfxMG69fpFVxZuSNXw8o8ySSN, "qty" , 0.00000000,
HML7viKG5yQxw4QUeawLJQ19DeMas4nX15, "qty" , 0.00000000,
HSjKAqGu6ZUrKT6F2gCZXLn52i1NsLEqE4, "qty" , 2199.99000000,
HFZrxmeRQDaxHQVHBqHypcompnHTZXVHw1, "qty" , 10995.60000000,
HRHxMkhvMto16JRNECccJrC9ZPijU6t2v6, "qty" , 35524.14162000,
HFgif5cwD5qzy6MwmaLenzo58yPrKpW7dx, "qty" , 2200.00000000,
HCwRAGxLjdKpAhNfeVjGtiiugRhkjs6qjH, "qty" , 80.00000000,
HScr9SwGHnS1AGF4iqiAKJj1Sayqs5LDuA, "qty" , 8828.51796000,
HN4YgAM8V5TNEWWsWA2DvTdKua7X2Ss2SU, "qty" , 1000.00000000,
HNJKEV5CdrDQSGRE7QSf7posxzzMTSXauA, "qty" , 2243.88000000,
HHK1gcRbE8QZfLZvUMbqzCeAGLgZifRAJs, "qty" , 0.00000000,
HMgdEWzxP2KdQQ4LoQ6DEL6Bgf3rSqviCD, "qty" , 768.70932000,
HNooswCv2YyiMhP2jF7hB9ZGjQWGk3shTX, "qty" , 22079.99000000,
HRU7adee3Rm5Si8STL4oV3yX6qHupznaR1, "qty" , 8800.00000000,
HQBt5EpsXN5YJCCgcPikt52ZcXhumXkwR9, "qty" , 0.00000000,
H9u8BvEE5EKpcrEQLvFKWTgKcXvRUBUQgQ, "qty" , 2200.00000000,
HEsmrDrVyajsR5gwTNgm1NaVg7CZwv5wMg, "qty" , 55328.71212000,
HL5XF3CqUocsRYut2wvp93aKYRRddxbxme, "qty" , 2420.00000000,
HB6PorAzsEskFhT59dS94vBenMmbmmtAcg, "qty" , 35200.00000000,
HFVgeynrsq9Un7qh5AncnUsqqjYgANtFf1, "qty" , 5500.00000000,
HCAfkQBwzCnqWRpkn5AC3iLtAEBF9bzQ8d, "qty" , 4400.00000000,
HH4TPWbsDH32uKDunVb1sPiNhXXc8fXLy5, "qty" , 6397.34150000,
HVJQH4hDpZTTDeV3Tv7s2ZSG5BVAqpJSzZ, "qty" , 4771.45423490,
HPvy72ud8nGBDuvJtoyf1AvxLUEaMprTK3, "qty" , 4388.93000000,
HF9HJcsHDjpi6DirecUH57NkUGcr5arDFQ, "qty" , 5500.00000000,
HLai3Z2r4RxxDs3dXjUBN7AU5CmJS2wymY, "qty" , 0.00000000,
HTL7BCR1boLARBi4HgBz7xk2gv3pFVrw4S, "qty" , 6600.00000000,
HPPRN6JQajgK6PdPh4r6swV66LtBYcV6En, "qty" , 0.00000000,
H7P4mtjkhye8TXiC9CUwQNXinZ2x6rCU2H, "qty" , 2552.08250000,
HSQ4LcLbQ9sTdx57Gc8yuAS4YyjBUwKLas, "qty" , 2420.10000000,
HUS7UGpZRthqnEepsq9aDeMthSprGANHE7, "qty" , 2200.00000000,
HNELWDokXrAtUNjBvNcQztZmxnFFpyh8Hs, "qty" , 2200.00000000,
HRZN8Zj84oddVQGWJAz5pYZNvE7qJE9jn6, "qty" , 0.00000000,
HSPCEzbrLQsFAU54PJjbrCAT7mhSaTYuAP, "qty" , 2447.72594000,
HEcwJXkTjm1WHfLu8yjdL5LTVMaqA5kGn8, "qty" , 2398.00000000,
HDCDPrzPkMmDALtpmrw3tDSnXCp6jQ73vw, "qty" , 6165.85420000,
HNzp9Cug6wUFytQMe17t9CfY8bBa4bSCDN, "qty" , 0.00000000,
HVXXH5kaH94rzoKTPiadGyqN7zJoivKVaP, "qty" , 5500.00000000,
HUNnBk2F8StBwjVZhte5MA2ZDLNPbyPjoB, "qty" , 6512.24266000,
H9XTLKFmyBe3aAUjJLKFYgJ9GLf2A4ZrGh, "qty" , 2200.00000000,
HEgEnRPcwZeU9p59faQXK5KrdpjN4xmJ55, "qty" , 25344.03102000,
HRgCuLm5JoRhCnUusJV9g7RfX5jyeH976Z, "qty" , 2202.20000000,
HNDFqQ1VZDMTL13WWLQwMErvyVFCcvVweH, "qty" , 2528.42282000,
HBoEKLJsNVVUdWwCQiy6zgyQQfn7Jdnhe4, "qty" , 0.00000000,
HA2S16VwEReXfLs69JgsYf9Us6EVGkgYXD, "qty" , 0.00000000,
HJRgRkKUrsZHHYSBKWjnorZ7TmkR8yE49K, "qty" , 5481.03710000,
HGBgHBmHnBRZ6e4pLqUweFNt2oYDH5GdW5, "qty" , 8840.13339553,
HSBmvQykdCK2bdcG6QBkzQzRw8uVfVZ3ND, "qty" , 8803.94252000,
HHFdaAs5uT2kP575XAVT45PdpcM258a9Ep, "qty" , 57200.00000000,
H6iZkhij6xWQCdrGmUWnXnk1vGhL8vyH8A, "qty" , 5500.00000000,
HACwzcFKogiH1ZtMkXHuGHtLE8fCRyXNhH, "qty" , 0.00000000,
HCBqWA8VMwrQ1LaWDHnGyP9AvwPSnfBKRW, "qty" , 2311.31340000,
HLGsuRuVt8MqPxZFPfdgf9g6cLvJ3Rry9u, "qty" , 2353.27796000,
HK7kLojKjEZ37D8EULxYph3ujvz129ZrTV, "qty" , 3001.21470000,
HRtbi3jSdTTSw5cDf1m7XnBdP5Xe2Sqpaz, "qty" , 5500.00000000,
HMktCwxNzm4zErUTuvssnqX6kN6dX3KzRe, "qty" , 54999.00000000,
HELx7XirZwDqPi3xYEpknT9dxjRxUzTqXn, "qty" , 10330.05336000,
HV98o9g3AvnE8hejb1R6gy1PCuGz6qz3ho, "qty" , 16520.87800000,
HNHWdi8nLMsthp24R3CF1rTS1R8Vy42BtE, "qty" , 0.00000000,
HRU98ZyvCTSEww6tp3GmyHJvjvWMQ9hQcG, "qty" , 0.00000000,
HUTnRYBwjPWFiL93xhT1Wu18afSancxq2j, "qty" , 5675.55582000,
HP6Xp4U8VVjG41EmqUgWuhnvVgiyYwdfnm, "qty" , 2212.45772000,
HJsgtGebNZ777hMYCfaqmGX3dBYvFB1my4, "qty" , 4705.78000000,
HKwauxNraBe1EeBFE4aAAWUjLWw66yh9Gw, "qty" , 4630.34000000,
HFkKHMkyURQrMXGWqPzUqwFsS5rZ9zVk2E, "qty" , 2200.00000000,
HPYd848xJpFbQwP5jbnotZpHBXPwmPrMHD, "qty" , 6600.00000000,
HPYC5acqQz3y99zd2xZCZ57u5CDhFngJTA, "qty" , 15.98007818,
HQMJbHeTx4NCvuYh1rDJneSp43xFg7jMTo, "qty" , 0.00000000,
HEQp97KwPzFDfyG7Ny5XkLnVENJt3ERcNz, "qty" , 4710.78000000,
HFYjDhBbi9MsgAqxQ7TGVaFRubNmmuivvc, "qty" , 0.00000000,
HF1C8M1TkR55hc8ZqpbJeSvhSe6egj2EJ3, "qty" , 0.00000000,
HC6N1FhWo3Z6qqdrMGy9DLMjQyoNNajA87, "qty" , 4482.53894000,
HQroS8AgpuPGhHv8hfWZRPCg8UaxUXdqxL, "qty" , 2200.00000000,
HBHejwV6udNnEt4RGa1Am9WqNC5oK5Gwvp, "qty" , 300.16275780,
H95DPgEJoPbsP2Ss2J4Qyce5z8fqZVpqyA, "qty" , 7920.00000000,
HQPA4Qn1LkxEtoC5CwUywr1NpNf1ZpW5sU, "qty" , 7664.20226000,
HTSL9eziY64JjhEwuFak1x3TqghaqovbLw, "qty" , 0.00000000,
HVZf8xS95gRH4r8nJPDmXMUwdWNLcmVo7s, "qty" , 4660.90196000,
HGEUR6vKa97iBpoatqKY9zFccEdnYmkMRe, "qty" , 2200.00000000,
H9DUgPhrfMPrQSRDKQDLWtofaBXjCKerqY, "qty" , 2200.00000000,
HNqJdF3NGk3Lnre1fcEW3L7fpRXwNVpUT4, "qty" , 2332.01562000,
HAFwNpMtsfYbwtPbHL7CD4S5fAVZP8Xr4e, "qty" , 2200.00000000,
H7yzTuAb6AauvAGXbEe5Xgc4EYRCpQn3m7, "qty" , 0.00000000,
HNF2WbK1VCfp4icmX4BAkNL1LmcJFKKg61, "qty" , 2200.00000000,
HDwh4cJnzrEn6wM1Rd1XRS3LRpkK4Sme1s, "qty" , 0.00000000,
HLdnoqUJZ7Zp85cZ1df1gn1BueW7Qy9ytE, "qty" , 10924.83590000,
HQN5JVuAJVpcB3fJukKX1Y19z3BxGejiB8, "qty" , 2200.00000000,
HGhJLUiPyxt9D7oDdNJmegM8691r1z1hiN, "qty" , 22000.00000000,
HJf4qa6Z2evXjLgJsfybKiwUn6UYQxaK4x, "qty" , 2248.41540000,
HPmTAutrGyz3kC2qXCKJ4XG4F4Bh84wZBd, "qty" , 0.00000000,
HJNkRAjU6zMpkSirWoAK7pBs9eV5YvURSv, "qty" , 2200.00000000,
HFNTrRcL27nJmraw5LZYBymdeqvWBF2ncC, "qty" , 2200.00000000,
HRRLAMvSSE3cuJq3SSzncofmCnUkkDSNHa, "qty" , 4620.00000000,
H7jZe2rqHmYYDrkyDXJX1CH5zDHWkNePqJ, "qty" , 11000.00000000,
HCUizPrVLpVUEhqPoZSSD8QDhNNchwe1f6, "qty" , 0.00000000,
HBjTbuFWuwRfSrjJD9mNsTvE3DZN98rSuW, "qty" , 5489.00000000,
HVjuFMgmKRfuPctoMvR84hwZFNUaCS7YAj, "qty" , 0.00000000,
HUqpWSPNuf3r2Ddpx9A2iPn4XpDowY62tm, "qty" , 2200.00000000,
HCJiZgw8gCNk3QLnZgRzpHiSfpZkQpAUwd, "qty" , 2301.20000000,
HSjteRMAuWycHLByYmMmjWZScHHG62XnfT, "qty" , 3300.00000000,
HD2Dtqo2iejkY9X6sJCJFugU3Bj5bGae9K, "qty" , 77.48407470,
HSbysxAPUkHmNM2vmv6E5QFteWPgiBUjBA, "qty" , 6600.00000000,
HGN4UcA1C9A6eqRrp5bbp8jh67bSZrLZUv, "qty" , 2200.00000000,
HJ5Et35NxB5Q2nrn2KSi7Sv9QKPbaXsCb8, "qty" , 12332.90306220,
HCN8GkaHvLD852V4ny75E8AjFZ3hxQiKXK, "qty" , 2200.00000000,
HHo9nrUyJ3LhzY7S7MBbP7wLXETaUcPBoJ, "qty" , 0.00000000,
HG5MbGPevTGjod4xxwriMMZLkN2QeNp6dm, "qty" , 43.88000000,
HHxesuwT3ubRXECa6LxEEhWDp8ZFv6XhpG, "qty" , 4205.81436000,
HUuNGA8dzeX7EWEvpvHkyZQvwwGmg8mRgT, "qty" , 0.00000000,
HLFqpWhu51GAXA7p297ppSsMwHe5VZtdg2, "qty" , 0.00000000,
HNa3yvCnhCtBDgjQu5sPkcGVhhevBQ1ypE, "qty" , 0.00000000,
HT9A3hWXLUXJckruuXfV3sEYTdfCmLmM2L, "qty" , 11072.59780000,
HFmcNtpAtjW1HY4JSi3SSBLFqQc2jZSgCM, "qty" , 4400.00000000,
HPe9AWoaP8SzJcbK95autuu5pbXvuqE4XW, "qty" , 2445.43200000,
HTyxefwikPZPuJNJ66h8bQN3BcKYbM2KsX, "qty" , 0.00000000,
HTQt3uWKrgfR3joBAvk5nDEm4qYVisPQPd, "qty" , 66000.00000000,
HBqkthzLpj3tQQLSFudRMfNSBGH7t9b3do, "qty" , 0.00000000,
HSZQjmeYwwVqb9heU5DT388xofQ11mumqG, "qty" , 2200.00000000,
HC7fTb6nfLtjEeJdojKorgY3dL4nzScnrJ, "qty" , 4400.00000000,
HFqSoacsXQELuq7euNrNU8mupfyrKVjy3j, "qty" , 0.00000000,
HHP5kaEXEUU8eZgD7uy6pkskHRnCwEW8PS, "qty" , 22000.00000000,
HMrRKHP6pqjwDuBLMbwsRZfvWwx73V8bZf, "qty" , 2420.00000000,
HV8KGCN4TrekBYRbZuZJqXEwkTPVfE2oqs, "qty" , 2200.00000000,
HTbydmGZPnSA4aaKJvuwvDNvAXozfuZdSY, "qty" , 4456.59226000,
HBTpWxrB58oTjsY6Ao1d5PTyaMKZfsWjHA, "qty" , 2398.00000000,
